ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
3698,22,20451.33727515405,0.4020861008396793,0,9,0,0,-9
3699,50,20492.644016038543,0.07320190622229059,0,33,0,0,-33
3700,31,25469.61571955931,0.03368930858595371,1,260,5659,2162,7561
3701,42,20234.18277881178,0.02131583182319345,1,283,8654,2322,10693
3702,26,27850.140314410048,0.01949599305210285,1,683,10367,1995,11679
3703,37,24328.742942967798,0.15211347786154147,1,357,13538,1338,14519
3704,20,29257.580360000065,0.0746449160966881,0,92,0,0,-92
3705,51,21760.692365341056,0.0007795192221942175,1,354,8477,2213,10336
3706,31,28059.248947637872,0.3242109433620433,1,508,7395,1473,8360
3707,40,20610.372115271774,0.07691721953809401,0,2,0,0,-2
3708,28,21401.354245159673,0.038133443519100675,0,49,0,0,-49
3709,36,21151.5662514268,0.1884672715321126,1,133,13003,1356,14226
3710,59,21044.42814907754,0.08885234847626888,1,1713,10310,1575,10172
3711,27,28220.76222087062,0.020064848521869728,1,387,8021,1570,9204
3712,41,24516.367038352535,0.051070767488017754,1,175,23332,2281,25438
3713,67,37810.339491632294,0.27651582287189247,1,267,5681,1933,7347
3714,53,20718.191599703205,0.11112844092843928,1,1092,9674,1405,9987
3715,40,23103.564210788056,0.1027926097560454,1,358,6239,1817,7698
3716,36,23243.11683397687,0.043146081524727674,1,62,8903,1376,10217
3717,67,31652.978449900427,0.030873320563202918,1,225,5568,1358,6701
3718,66,28092.821912391977,0.16051261716431126,1,1997,6841,1695,6539
3719,28,31427.879520538896,0.2197656713852523,0,70,0,0,-70
3720,25,20830.152005536125,0.038548503447196424,0,97,0,0,-97
3721,44,27445.101120173113,0.008545377023904795,1,216,7888,1445,9117
3722,40,35377.51563787689,0.12603853140588953,0,9,0,0,-9
3723,63,22831.738654575787,0.08622787651272704,1,1072,10696,1578,11202
3724,40,80120.03881284072,0.08419492000247035,1,132,7872,2091,9831
3725,50,20249.170354234404,0.04491208863061577,1,65,8615,1408,9958
3726,57,21136.71804787101,0.09998489721992349,1,238,5548,1533,6843
3727,64,31213.223327420204,0.02178782298913685,1,92,5482,1408,6798
3728,36,70608.97886263506,0.144680947773718,0,2,0,0,-2
3729,62,20845.160607439862,0.052013675312299,0,129,0,0,-129
3730,62,31509.945481815386,0.0639405115980099,1,371,11993,3840,15462
3731,18,20117.2001049989,0.012410115411891317,1,654,7688,2068,9102
3732,47,36370.493527251616,0.20037692016889297,0,107,0,0,-107
3733,46,20576.280249831154,0.1479994757515649,1,714,17303,1540,18129
3734,61,29524.965231144164,0.1323507042784367,1,757,5754,1410,6407
3735,68,26434.599248716582,0.08653185891157571,1,1817,8363,1919,8465
3736,56,64792.18586851824,0.230036998385662,1,322,6499,4885,11062
3737,43,28420.01352258594,0.11441208303393635,1,801,7809,1968,8976
3738,50,24874.838425154954,0.031644581583946424,1,116,110005,1370,111259
3739,30,21766.31627100301,0.006558220128937163,0,1,0,0,-1
3740,36,23271.920972936365,0.005745669622779594,1,467,10547,1480,11560
3741,19,27769.70607743457,0.04920135164899746,1,2018,5938,1691,5611
3742,42,20660.752249851666,0.2967011078081372,0,12,0,0,-12
3743,49,28517.74075815774,0.07997623233810505,1,236,6917,1902,8583
3744,57,32712.532139678384,0.003148728576045208,1,72,6409,2154,8491
3745,44,23463.18636816463,0.020399367003460445,1,332,11241,3172,14081
3746,72,31843.880801670788,0.24711356462818662,0,100,0,0,-100
3747,29,20327.172384665457,0.039306838818313386,1,574,5384,1664,6474
3748,75,21490.5940346833,0.35858949698599113,1,260,7205,1542,8487
3749,48,23309.412929709073,0.15487733643502039,1,380,10168,1805,11593
3750,31,20149.29492997455,0.027625273819655242,1,720,10025,1487,10792
3751,50,20286.744479488298,0.020717691203595984,1,479,6563,1724,7808
3752,40,44817.7035352506,0.09282224665962101,0,7,0,0,-7
3753,29,20895.065318269993,0.0591825901930388,0,19,0,0,-19
3754,32,27147.58112929231,0.08780001071434516,1,605,15595,1516,16506
3755,36,30037.038464074045,0.13496581900936339,1,491,8392,1468,9369
3756,42,22238.193863862627,0.025294542654951447,1,239,7222,2993,9976
3757,38,123274.27343342818,0.06382408925572738,1,199,32281,2023,34105
3758,37,27965.862249913607,0.4818580119125624,1,485,11322,1706,12543
3759,22,65765.22156610768,0.04691024381304802,1,1180,7434,3214,9468
3760,21,22665.258214680573,0.026174848842859956,1,1094,5722,1429,6057
3761,64,29916.055397838707,0.009706030355854945,1,519,53959,1943,55383
3762,20,21645.18579215734,0.02999376119070222,1,470,5644,2808,7982
3763,35,36461.37373185132,0.20330420417099654,1,721,5543,1950,6772
3764,34,22025.32329501479,0.11405168583986196,1,378,106715,2389,108726
3765,21,27916.77805067888,0.014424816934133798,1,126,5950,1429,7253
3766,72,20581.24724167088,0.06726714861360815,1,70,13270,3090,16290
3767,55,25879.014304942568,0.055906619854165486,1,225,9658,1466,10899
3768,20,20320.461918907604,0.2656616140868934,1,427,5568,1458,6599
3769,35,25752.22272569509,0.29689476271510107,1,526,7241,1588,8303
3770,22,29035.29343691538,0.01929233253408715,0,28,0,0,-28
3771,31,24779.18050936831,0.07689973491763061,1,1012,7250,1807,8045
3772,46,40960.9908002717,0.39753636837520206,0,10,0,0,-10
3773,36,22765.901809939238,0.09778111220735672,1,1183,8862,2122,9801
3774,23,23836.053277679555,0.16934586975404936,0,24,0,0,-24
3775,18,49643.29333629907,0.03437884259585836,1,156,12318,1343,13505
3776,29,21049.701598970336,0.09578198913793128,1,290,5582,1410,6702
3777,62,24523.56163066181,0.05683473964983777,1,1051,54748,3416,57113
3778,56,20948.40239444123,0.08122538141246517,1,268,7983,1649,9364
3779,58,28678.359539426085,0.01089737850544327,1,186,6970,1458,8242
3780,71,29071.01719690736,0.2024465102597815,0,45,0,0,-45
3781,20,20145.691942931848,0.005763106852743151,1,302,6689,1426,7813
3782,22,81977.85506227387,0.3976212822932996,1,45,7890,9411,17256
3783,21,33198.78615184623,0.18078272882109533,1,341,6193,1519,7371
3784,33,26212.50036651442,0.04301333332179412,1,1573,5517,1829,5773
3785,34,29760.928311632306,0.09197177005288759,1,153,10703,1458,12008
3786,19,21122.754834098352,0.12518103167596314,0,49,0,0,-49
3787,63,29983.22002340311,0.1376612192257135,1,390,5481,2290,7381
3788,38,27906.25597124732,0.041535168228515544,1,1078,5353,1394,5669
3789,46,24718.461783456078,0.08777700786713372,1,293,6981,1981,8669
3790,19,34951.83913117489,0.01823280534821887,1,662,5383,1591,6312
3791,34,32113.6832442491,0.004637871096103229,1,146,8545,2846,11245
3792,41,20073.61146490755,0.010906380930053012,1,590,6526,1912,7848
3793,53,37342.972671300726,0.46095582463264484,1,618,7363,3451,10196
3794,50,44914.50642201565,0.0040028613941312284,1,604,11082,1648,12126
3795,44,20367.463843531852,0.25502670674531147,0,17,0,0,-17
3796,21,20171.59711323892,0.01389818043139074,1,2141,5542,1904,5305
3797,62,21901.934154165712,0.15248632372140447,1,689,6907,1450,7668
3798,53,20776.504551992417,0.0321249854569257,1,360,17887,2783,20310
3799,48,22763.819834757436,0.10725232126026102,1,358,34829,1646,36117
3800,72,50764.603323578966,0.019794179522358755,1,69,5244,1583,6758
3801,73,32244.37640866558,0.10234446836075567,1,206,9414,3531,12739
3802,33,28162.38352438813,0.010128822067500516,1,62,5411,1502,6851
3803,60,22104.97362725559,0.11468097422691025,1,135,9275,2106,11246
3804,52,33409.858371456045,0.1225602021384767,0,33,0,0,-33
3805,25,29886.70335093576,0.01795380327246022,1,264,7548,1928,9212
3806,20,37357.001806506785,0.3024049753407512,0,221,0,0,-221
3807,50,29460.068311488285,0.10961286282378963,1,155,5594,1374,6813
3808,53,26478.445212597657,0.07391845845402663,1,1405,12330,2550,13475
3809,48,38860.71319108588,0.039526965824244226,1,594,5732,1380,6518
3810,27,25197.259207126746,0.000656038499771722,1,312,5245,1623,6556
3811,50,33935.54277291567,0.17728028589785302,1,172,5935,1615,7378
3812,32,22293.433558784836,0.15464405786461913,1,77,5346,1852,7121
3813,26,29319.005156140553,0.02552912070676139,1,249,5347,1557,6655
3814,71,22487.943750676688,0.05806360107237647,1,594,12969,1557,13932
3815,23,56248.47930687416,0.44758215975312604,1,368,5403,1992,7027
3816,24,47358.91010297525,0.055360783853799465,1,486,15337,2282,17133
3817,45,23401.283011597407,0.10574400187292585,1,119,6581,1371,7833
3818,25,27109.14158008052,0.5528449974596696,1,229,5499,1787,7057
3819,59,21297.216859687785,0.06715253006784652,1,168,61689,1391,62912
3820,42,21550.635967727336,0.015092102615036813,1,926,7919,2018,9011
3821,27,32809.54555911597,0.021963759050962046,1,1757,6818,1640,6701
3822,28,49990.13909528445,0.012983741607823677,1,28,64809,1414,66195
3823,20,24538.767761981988,0.07496202255805183,1,415,5368,1412,6365
3824,29,34484.009692085514,0.07256878767713074,1,397,6895,2411,8909
3825,46,24927.289909562533,0.032879065963087845,0,13,0,0,-13
3826,52,21229.40637450244,0.5315512196538476,1,14,10014,1370,11370
3827,42,23810.89327591439,0.1059737772087808,1,588,12473,2039,13924
3828,19,21247.852005528137,0.26603801254777515,1,620,7847,1983,9210
3829,62,21065.651324758426,0.0767708959850742,1,346,9941,1577,11172
3830,34,65211.78127160413,0.1597908786638872,1,1235,7469,1730,7964
3831,61,60111.71090629291,0.15224431652517167,1,543,11609,1715,12781
3832,31,23601.34989803171,0.14624452580927882,0,241,0,0,-241
3833,38,20830.982020634652,0.4221089677304709,0,45,0,0,-45
3834,23,26112.40896222205,0.013374559806142319,1,359,23413,1367,24421
3835,44,22091.452938258808,0.36111087039602874,0,50,0,0,-50
3836,55,21022.31782880732,0.09356439037116704,1,152,5419,1674,6941
3837,18,25609.902898593064,0.08342309723007668,0,33,0,0,-33
3838,47,21996.61468125252,0.2140779766823843,0,112,0,0,-112
3839,30,28739.477699885632,0.18692044848643216,0,43,0,0,-43
3840,18,20174.544517685288,0.014029322121229195,1,630,5369,3230,7969
3841,46,25473.038445137063,0.004712698033683226,1,819,6901,1406,7488
3842,47,23308.267806101903,0.06060172394682278,1,421,19736,1687,21002
3843,40,22090.45071701296,0.2714691890702056,0,22,0,0,-22
3844,44,28029.471692587256,0.06997348989041084,0,133,0,0,-133
3845,60,32121.948618128674,0.195814733382007,0,18,0,0,-18
3846,25,28414.144374932068,0.29542386051388286,1,131,8091,1468,9428
3847,50,57251.193266652066,0.08155609658081193,1,264,6763,1915,8414
3848,70,22946.512309826274,0.05778898023033336,1,2318,8788,1343,7813
3849,61,23518.640280681797,0.030416978757991518,1,36,8015,3049,11028
3850,21,38198.87003584482,0.2674953763060644,1,250,5411,2818,7979
3851,26,29001.835922384806,0.15110844706973084,0,61,0,0,-61
3852,41,21077.534474246917,0.09976662482435915,1,610,9088,1946,10424
3853,18,23546.7387342789,0.033795776081000074,0,66,0,0,-66
3854,64,22336.531454972093,0.25243157217975737,1,517,7162,1466,8111
3855,20,22156.79741972096,0.23648283297801143,1,1418,6520,1949,7051
3856,20,24529.316497322794,0.053175446751090115,1,836,5930,4588,9682
3857,61,42099.03996826006,0.10392359375499834,1,171,5976,1800,7605
3858,43,32027.65882054325,0.00522713512310081,1,553,11244,1385,12076
3859,35,27705.54139693699,0.08861084522536909,1,883,6141,2193,7451
3860,29,26300.11132902438,0.14979947476127395,1,217,7863,2034,9680
3861,39,23025.460216524654,0.1180745142746135,0,129,0,0,-129
3862,42,24751.710493889037,0.09472163419494774,1,772,7758,1468,8454
3863,39,41237.41838391239,0.018908806951857027,0,31,0,0,-31
3864,38,33102.52144532765,0.06392589788432167,1,915,13315,2204,14604
3865,51,21407.834857037466,0.12833122920992382,1,576,6394,1996,7814
3866,32,22058.63314828307,0.056065498690590194,1,714,5567,1592,6445
3867,58,20141.61941746773,0.07893840417815358,1,567,9334,2307,11074
3868,49,28461.261974074314,0.04352464713426089,1,956,6244,1489,6777
3869,58,20448.641405849055,0.128312768811424,1,483,5799,1642,6958
3870,52,41862.44417730308,0.20710179715572857,0,68,0,0,-68
3871,75,34030.962478753514,0.04430167101346157,1,851,6882,1531,7562
3872,47,21142.660510976762,0.10362504431289714,1,1981,6949,2168,7136
3873,38,85219.26103547921,0.2517039544054724,1,1013,5692,2537,7216
3874,38,28206.293705870987,0.02839049570343683,1,113,6849,1608,8344
3875,32,36485.97839252266,0.009008680981748568,1,841,6473,1448,7080
3876,35,34444.49087083024,0.05207974926805811,0,52,0,0,-52
3877,42,20915.385159631784,0.011456552786874484,1,296,5779,1747,7230
3878,42,23355.351515331105,0.10865089489147266,1,1057,9091,3283,11317
3879,32,33662.41195812503,0.01971863562455553,1,105,6128,1348,7371
3880,54,25766.951732857993,0.16964125836465432,1,515,6278,1657,7420
3881,38,31365.366557270918,0.11096628939974465,1,241,5554,1378,6691
3882,60,22609.14965945039,0.08463136136214522,0,19,0,0,-19
3883,45,50942.208694837704,0.1563986328239484,1,213,6342,1464,7593
3884,31,26522.391911696446,0.14766148558255826,1,688,8853,1497,9662
3885,18,22364.11635322993,0.004616070333708757,1,644,7260,1977,8593
3886,33,20719.016750829574,0.060585891921249864,1,160,25906,1396,27142
3887,32,28546.929424995633,0.06939185429220983,0,235,0,0,-235
3888,19,33862.05103417724,0.006913357691712861,1,163,8196,1594,9627
3889,20,32677.2721808775,0.026567216612879793,1,79,8136,1658,9715
3890,58,32627.055199240014,0.038701253716531284,0,55,0,0,-55
3891,41,22051.655725746878,0.00133663807193073,1,757,7567,2126,8936
3892,26,32351.821189935137,0.07421943015624613,0,4,0,0,-4
3893,75,20469.167871371246,0.024129107518207966,1,34,6503,2409,8878
3894,32,20339.39605595223,0.11635127457465479,1,899,6466,2149,7716
3895,38,22828.2563919144,0.11333506910639912,1,998,21641,2500,23143
3896,67,22896.442031439452,0.2126845888274835,1,155,8540,2457,10842
3897,28,24443.3658024996,0.18524244839734352,1,449,15222,2710,17483
3898,53,27127.5749244899,0.0755379818426173,0,16,0,0,-16
3899,26,20877.56726490267,0.22302140515157326,1,1907,9862,2529,10484
3900,32,29679.624844441136,0.02261683726072965,0,41,0,0,-41
3901,43,35078.41126064774,0.061032934774120355,1,491,15184,1477,16170
3902,25,22199.47220581186,0.02118572355278672,0,85,0,0,-85
3903,51,28155.558986681273,0.07589857218279226,1,667,14018,1854,15205
3904,58,22411.239176365845,0.23117943486303796,0,39,0,0,-39
3905,48,20084.998826074316,0.19717338989352845,0,16,0,0,-16
3906,55,25083.165950636187,0.01011112964122937,1,333,14623,1944,16234
3907,18,34172.649229829396,0.021606112171587075,0,4,0,0,-4
3908,57,22643.70082123149,0.19797439765654726,1,79,8603,1637,10161
3909,26,28522.920224190304,0.007641932414617161,1,164,7167,1770,8773
3910,21,27975.87240177556,0.11641743871159271,1,418,6776,1946,8304
3911,31,25251.78931383902,0.15589907017837132,0,221,0,0,-221
3912,28,24838.401179943998,0.05662239029794559,1,395,5528,1765,6898
3913,39,25718.422186396016,0.21422994955824182,0,80,0,0,-80
3914,20,21148.88919976737,0.04270951767488523,1,2734,6058,2105,5429
3915,42,22293.634441732822,0.04432736019928561,1,480,6389,2388,8297
3916,44,24938.003861007375,0.0971551050894908,1,149,7352,1511,8714
3917,19,80739.79375020345,0.03778483628665196,1,443,5665,1607,6829
3918,43,20994.98263247357,0.20485518245916348,1,117,7608,1422,8913
3919,38,124155.76306174119,0.05768297725216826,0,107,0,0,-107
3920,49,22131.59643084361,0.06279315114714965,1,475,9247,1477,10249
3921,20,21019.073539525674,0.0896786193414089,0,5,0,0,-5
3922,58,59400.26023197685,0.00037704949146156314,1,345,6839,1510,8004
3923,23,23813.048833112334,0.10226616829680542,0,3,0,0,-3
3924,49,33056.91222076674,0.07374276117751809,0,110,0,0,-110
3925,54,23725.425651023725,0.009393304269961277,1,507,5674,1567,6734
3926,21,23236.40388449855,0.014810697191818645,1,1011,6748,1991,7728
3927,22,21064.28517689811,0.36246561755163986,0,109,0,0,-109
3928,46,20524.959215550105,0.005207839758005404,1,219,8904,1349,10034
3929,50,23578.933123732688,0.008611282755764105,1,694,7565,1724,8595
3930,53,27780.3676623899,0.166690572986866,1,311,11865,2001,13555
3931,38,29487.672355900482,0.054165366839092705,1,643,6201,1515,7073
3932,28,34003.95143963826,0.006146109496209249,0,46,0,0,-46
3933,41,34794.90958601442,0.17562747014747232,1,489,5828,2928,8267
3934,50,21076.793901119156,0.08920536932897066,1,583,14809,1627,15853
3935,42,23066.26067154708,0.4962127570908146,1,219,5624,1466,6871
3936,40,23157.441473008512,0.1274347364123472,1,29,5591,1824,7386
3937,22,31252.82250760434,0.12309299347936628,1,228,6709,1395,7876
3938,35,58113.69543296862,0.16162288120577897,0,90,0,0,-90
3939,27,33295.30344661862,0.14174195159378236,1,724,6611,2240,8127
3940,68,21482.59544922535,0.14065955915519376,1,2322,5385,1445,4508
3941,42,25578.052920004186,0.24107205956928449,1,540,20743,1369,21572
3942,20,28107.423141595027,0.14499343266193893,1,301,11086,3560,14345
3943,75,25896.181949707472,0.013983212845094163,0,93,0,0,-93
3944,64,43983.83335982598,0.16711172596030588,1,388,6376,1716,7704
3945,25,26191.500986616316,0.018154806551150586,0,62,0,0,-62
3946,70,20641.306670995993,0.027474820996649395,1,248,6288,3552,9592
3947,32,20523.588882287273,0.11222132210398622,1,371,7458,1392,8479
3948,65,22745.426000567517,0.1563667074981551,0,31,0,0,-31
3949,20,22865.140917279135,0.060780678864610034,1,509,7016,1380,7887
3950,20,21841.499546316296,0.03662343587275826,1,69,5290,1926,7147
3951,53,20221.970344163965,0.018002590638669977,0,0,0,0,0
3952,33,23767.381294296054,0.0675878199292669,0,87,0,0,-87
3953,31,20357.74373854216,0.09633970246014179,1,1687,6428,1648,6389
3954,49,29432.508238600058,0.008582031506606342,1,962,5839,1525,6402
3955,38,36539.588703679416,0.03028610928827466,1,312,7781,1769,9238
3956,62,26472.464617546993,0.11819221214307425,1,208,9583,1443,10818
3957,43,35210.24163771115,0.017478679239443583,1,337,7990,1822,9475
3958,47,38277.92369894557,0.08669097137055827,1,832,6895,1564,7627
3959,39,49118.81434163375,0.0604615396529616,1,1277,24689,1346,24758
3960,34,46152.57975885008,0.021904331173934824,1,162,6058,1435,7331
3961,30,28835.911723777317,0.13062916040357297,1,224,6963,1395,8134
3962,42,21572.840805425167,0.22285133494590317,0,63,0,0,-63
3963,63,22520.569212524642,0.27245195730366883,1,927,5455,2076,6604
3964,19,21296.435919306914,0.3408277325456885,0,116,0,0,-116
3965,20,20872.1753850122,0.022230366184263845,1,55,8379,1664,9988
3966,30,25668.032528726093,0.07677166781238043,1,371,6965,1800,8394
3967,50,28867.936003957653,0.019507275490362127,1,550,7785,3080,10315
3968,59,20624.425615987617,0.32399114137089374,0,0,0,0,0
3969,31,20750.286643612464,0.09646353426124009,0,27,0,0,-27
3970,46,29375.743809163036,0.1477322538986915,0,69,0,0,-69
3971,23,20355.22271741558,0.13792080623434372,0,67,0,0,-67
3972,22,31148.692026573426,0.1597248117726549,1,179,6726,3244,9791
3973,59,47864.447501274255,0.028479616163306316,1,279,7126,1347,8194
3974,21,42226.18278603324,0.0015914198337352683,1,154,9613,2486,11945
3975,30,22798.607914498047,0.12060723873030192,1,576,6110,12293,17827
3976,21,26713.248063723564,0.11139980817812321,1,1354,5280,1386,5312
3977,20,22064.69104024823,0.14038610993162046,0,95,0,0,-95
