ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
12511,1,0,45,0,-45
12512,0,0,22,0,-22
12513,0,0,6,0,-6
12514,1,1,2334,1265,-1069
12515,0,0,38,0,-38
12516,1,1,54,2634,2580
12517,0,0,24,0,-24
12518,0,0,56,0,-56
12519,0,0,0,0,0
12520,1,1,1031,1273,242
12521,0,0,0,0,0
12522,1,0,33,0,-33
12523,0,0,22,0,-22
12524,1,1,304,1338,1034
12525,1,1,443,1201,758
12526,0,0,79,0,-79
12527,1,0,58,0,-58
12528,1,0,68,0,-68
12529,1,1,135,1568,1433
12530,0,0,32,0,-32
12531,1,1,639,1463,824
12532,0,0,44,0,-44
12533,0,0,11,0,-11
12534,1,1,294,1292,998
12535,1,1,396,1612,1216
12536,0,0,51,0,-51
12537,0,0,4,0,-4
12538,1,0,76,0,-76
12539,1,1,434,1306,872
12540,0,0,20,0,-20
12541,1,0,37,0,-37
12542,1,0,295,0,-295
12543,1,0,11,0,-11
12544,0,0,17,0,-17
12545,1,0,5,0,-5
12546,1,0,10,0,-10
12547,0,0,107,0,-107
12548,1,1,1291,1338,47
12549,1,0,14,0,-14
12550,0,0,18,0,-18
12551,1,0,20,0,-20
12552,0,0,23,0,-23
12553,1,0,139,0,-139
12554,0,0,61,0,-61
12555,1,0,56,0,-56
12556,0,0,20,0,-20
12557,1,0,15,0,-15
12558,1,0,25,0,-25
12559,0,0,23,0,-23
12560,1,0,7,0,-7
12561,1,1,164,2924,2760
12562,0,0,6,0,-6
12563,1,0,0,0,0
12564,0,0,8,0,-8
12565,1,0,283,0,-283
12566,1,0,19,0,-19
12567,1,0,83,0,-83
12568,0,0,51,0,-51
12569,1,1,68,1441,1373
12570,0,0,2,0,-2
12571,1,1,195,1902,1707
12572,0,0,116,0,-116
12573,1,0,10,0,-10
12574,1,0,12,0,-12
12575,1,0,24,0,-24
12576,0,0,189,0,-189
12577,1,0,77,0,-77
12578,1,1,128,1245,1117
12579,0,0,155,0,-155
12580,1,0,83,0,-83
12581,0,0,42,0,-42
12582,1,1,484,1511,1027
12583,0,0,34,0,-34
12584,1,1,515,1311,796
12585,1,1,831,2950,2119
12586,1,0,25,0,-25
12587,1,1,736,1337,601
12588,0,0,80,0,-80
12589,1,0,5,0,-5
12590,0,0,51,0,-51
12591,1,0,22,0,-22
12592,0,0,32,0,-32
12593,0,0,172,0,-172
12594,1,0,46,0,-46
12595,0,0,43,0,-43
12596,1,0,64,0,-64
12597,1,0,30,0,-30
12598,0,0,2,0,-2
12599,1,1,5,1773,1768
12600,1,1,19,1252,1233
12601,0,0,103,0,-103
12602,1,1,983,1224,241
12603,0,0,4,0,-4
12604,1,0,76,0,-76
12605,1,1,212,1565,1353
12606,0,0,50,0,-50
12607,1,0,6,0,-6
12608,0,0,2,0,-2
12609,1,0,19,0,-19
12610,1,1,462,1232,770
12611,1,0,29,0,-29
12612,0,0,9,0,-9
12613,1,0,0,0,0
12614,0,0,29,0,-29
12615,1,0,123,0,-123
12616,0,0,23,0,-23
12617,1,0,8,0,-8
12618,1,0,109,0,-109
12619,0,0,6,0,-6
12620,1,0,113,0,-113
12621,1,1,627,1710,1083
12622,1,1,481,1246,765
12623,0,0,17,0,-17
12624,0,0,81,0,-81
12625,1,1,175,1361,1186
12626,1,1,160,4073,3913
12627,1,0,42,0,-42
12628,0,0,62,0,-62
12629,1,0,47,0,-47
12630,1,1,453,1350,897
12631,0,0,45,0,-45
12632,1,1,328,1779,1451
12633,1,0,16,0,-16
12634,1,0,38,0,-38
12635,0,0,47,0,-47
12636,1,0,11,0,-11
12637,1,1,68,1439,1371
12638,1,1,1188,1512,324
12639,1,1,430,1333,903
12640,1,1,123,1222,1099
12641,0,0,100,0,-100
12642,1,0,35,0,-35
12643,1,0,74,0,-74
12644,0,0,10,0,-10
12645,1,0,8,0,-8
12646,0,0,40,0,-40
12647,0,0,25,0,-25
12648,1,1,347,1334,987
12649,0,0,25,0,-25
12650,1,1,327,1540,1213
12651,1,0,26,0,-26
12652,1,1,804,1212,408
12653,0,0,30,0,-30
12654,1,0,34,0,-34
12655,0,0,79,0,-79
12656,1,0,20,0,-20
12657,1,0,124,0,-124
12658,0,0,55,0,-55
12659,1,0,10,0,-10
12660,0,0,80,0,-80
12661,0,0,80,0,-80
12662,1,0,5,0,-5
12663,0,0,22,0,-22
12664,1,0,11,0,-11
12665,0,0,199,0,-199
12666,0,0,28,0,-28
12667,1,0,8,0,-8
12668,1,1,469,1297,828
12669,1,1,82,1421,1339
12670,0,0,31,0,-31
12671,1,1,821,1253,432
12672,1,1,820,1276,456
12673,0,0,258,0,-258
12674,1,1,149,1669,1520
12675,1,1,90,2048,1958
12676,0,0,54,0,-54
12677,0,0,23,0,-23
12678,0,0,57,0,-57
12679,0,0,11,0,-11
12680,1,1,608,1284,676
12681,1,0,107,0,-107
12682,1,1,98,1839,1741
12683,1,1,85,1518,1433
12684,1,1,1633,1446,-187
12685,1,0,76,0,-76
12686,1,1,1137,1474,337
12687,1,1,1116,1472,356
12688,1,0,96,0,-96
12689,0,0,18,0,-18
12690,1,0,74,0,-74
12691,1,1,200,1894,1694
12692,0,0,15,0,-15
12693,0,0,9,0,-9
12694,1,1,2920,1743,-1177
12695,1,0,43,0,-43
12696,1,1,1681,1350,-331
12697,1,0,45,0,-45
12698,0,0,2,0,-2
12699,0,0,4,0,-4
12700,1,1,337,2076,1739
12701,1,0,43,0,-43
12702,1,0,139,0,-139
12703,0,0,25,0,-25
12704,1,1,92,1218,1126
12705,1,1,71,1435,1364
12706,1,0,5,0,-5
12707,1,0,65,0,-65
12708,1,0,233,0,-233
12709,1,0,55,0,-55
12710,1,0,37,0,-37
12711,1,1,77,1422,1345
12712,0,0,22,0,-22
12713,1,1,279,1285,1006
12714,1,0,246,0,-246
12715,1,1,71,1379,1308
12716,0,0,4,0,-4
12717,1,1,474,1225,751
12718,1,1,563,1646,1083
12719,0,0,10,0,-10
12720,0,0,25,0,-25
12721,1,1,139,1361,1222
12722,1,1,517,2129,1612
12723,1,0,72,0,-72
12724,0,0,48,0,-48
12725,1,1,284,1926,1642
12726,1,1,45,1365,1320
12727,0,0,5,0,-5
12728,1,0,52,0,-52
12729,0,0,41,0,-41
12730,1,1,630,1765,1135
12731,1,0,11,0,-11
12732,1,0,8,0,-8
12733,0,0,4,0,-4
12734,0,0,68,0,-68
12735,0,0,108,0,-108
12736,1,0,16,0,-16
12737,0,0,36,0,-36
12738,1,1,413,1809,1396
12739,1,0,45,0,-45
12740,1,1,760,2468,1708
12741,1,1,488,1531,1043
12742,1,1,279,1681,1402
12743,0,0,64,0,-64
12744,0,0,162,0,-162
12745,1,0,30,0,-30
12746,1,1,265,2129,1864
12747,1,0,44,0,-44
12748,1,1,265,1229,964
12749,0,0,17,0,-17
12750,0,0,0,0,0
12751,1,1,202,1905,1703
12752,1,1,495,2954,2459
12753,0,0,3,0,-3
12754,1,0,3,0,-3
12755,0,0,2,0,-2
12756,1,1,505,1381,876
12757,1,1,133,1789,1656
12758,1,0,5,0,-5
12759,1,1,727,1492,765
12760,0,0,17,0,-17
12761,1,1,197,2218,2021
12762,1,1,117,1571,1454
12763,1,0,50,0,-50
12764,1,1,30,1751,1721
12765,1,1,791,1785,994
12766,0,0,41,0,-41
12767,0,0,30,0,-30
12768,1,0,2,0,-2
12769,1,0,72,0,-72
12770,1,1,106,1374,1268
12771,1,1,387,1571,1184
12772,1,1,989,2190,1201
12773,1,1,1219,1334,115
12774,1,1,726,1392,666
12775,1,1,1504,1200,-304
12776,1,1,394,1672,1278
12777,1,1,2280,1380,-900
12778,1,0,27,0,-27
12779,0,0,34,0,-34
12780,1,0,48,0,-48
12781,1,1,139,1475,1336
12782,1,0,23,0,-23
12783,1,1,315,1720,1405
12784,0,0,83,0,-83
12785,0,0,79,0,-79
12786,0,0,127,0,-127
12787,1,0,61,0,-61
12788,1,0,55,0,-55
12789,1,1,1544,1224,-320
12790,1,1,690,1732,1042
12791,1,1,90,1240,1150
12792,1,1,182,1376,1194
12793,1,1,223,1280,1057
12794,0,0,70,0,-70
12795,1,1,811,1205,394
12796,0,0,88,0,-88
12797,1,1,1472,1245,-227
12798,1,0,13,0,-13
12799,0,0,18,0,-18
12800,1,0,9,0,-9
12801,1,0,36,0,-36
12802,0,0,82,0,-82
12803,1,0,47,0,-47
12804,1,1,788,1235,447
12805,1,1,968,1725,757
12806,1,1,262,1316,1054
12807,1,1,1052,1733,681
12808,1,0,22,0,-22
12809,1,1,184,1717,1533
12810,1,0,17,0,-17
12811,1,1,161,1208,1047
12812,1,1,2038,1201,-837
12813,0,0,43,0,-43
12814,1,1,720,1362,642
12815,1,0,63,0,-63
12816,1,0,110,0,-110
12817,1,1,264,1789,1525
12818,0,0,136,0,-136
12819,0,0,141,0,-141
12820,1,1,1665,1444,-221
12821,0,0,72,0,-72
12822,1,1,802,1296,494
12823,0,0,183,0,-183
12824,1,0,8,0,-8
12825,0,0,23,0,-23
12826,1,0,35,0,-35
12827,1,1,1257,3527,2270
12828,1,1,276,1292,1016
12829,1,1,362,1239,877
12830,0,0,63,0,-63
12831,1,1,125,1493,1368
12832,0,0,97,0,-97
12833,0,0,27,0,-27
12834,0,0,60,0,-60
12835,0,0,259,0,-259
12836,1,1,497,1205,708
12837,1,0,31,0,-31
12838,1,1,333,1284,951
12839,1,1,1480,2433,953
12840,1,0,20,0,-20
12841,1,0,40,0,-40
12842,0,0,32,0,-32
12843,0,0,0,0,0
12844,1,1,426,2388,1962
12845,0,0,81,0,-81
12846,1,0,33,0,-33
12847,1,1,703,1306,603
12848,1,0,18,0,-18
12849,1,0,94,0,-94
12850,0,0,45,0,-45
12851,0,0,127,0,-127
12852,0,0,20,0,-20
12853,0,0,9,0,-9
12854,1,0,28,0,-28
12855,1,0,28,0,-28
12856,0,0,6,0,-6
12857,0,0,53,0,-53
12858,0,0,85,0,-85
12859,0,0,21,0,-21
12860,0,0,74,0,-74
12861,1,0,21,0,-21
12862,1,1,821,1401,580
12863,1,1,592,1252,660
12864,1,1,59,1210,1151
12865,0,0,16,0,-16
12866,1,1,177,1444,1267
12867,0,0,114,0,-114
12868,1,0,126,0,-126
12869,0,0,61,0,-61
12870,1,1,962,1831,869
12871,0,0,33,0,-33
12872,1,0,26,0,-26
12873,1,0,92,0,-92
12874,1,0,17,0,-17
12875,1,1,1521,1390,-131
12876,0,0,69,0,-69
12877,1,1,821,1922,1101
12878,1,0,61,0,-61
12879,1,1,567,1621,1054
12880,0,0,15,0,-15
12881,0,0,3,0,-3
12882,0,0,28,0,-28
12883,1,1,280,1938,1658
12884,1,0,5,0,-5
12885,1,1,106,1295,1189
12886,0,0,48,0,-48
12887,1,1,131,1292,1161
12888,1,1,35,1356,1321
12889,1,0,12,0,-12
12890,0,0,61,0,-61
12891,1,0,17,0,-17
12892,1,1,504,2515,2011
12893,1,0,105,0,-105
12894,0,0,3,0,-3
12895,0,0,18,0,-18
12896,0,0,24,0,-24
12897,1,1,760,1281,521
12898,1,0,5,0,-5
12899,1,0,87,0,-87
12900,1,1,848,1449,601
12901,1,0,55,0,-55
12902,1,0,45,0,-45
12903,1,0,6,0,-6
12904,1,0,91,0,-91
12905,1,1,357,1274,917
12906,1,0,86,0,-86
12907,0,0,146,0,-146
12908,0,0,108,0,-108
12909,0,0,31,0,-31
12910,1,0,19,0,-19
12911,0,0,134,0,-134
12912,1,0,1,0,-1
12913,0,0,40,0,-40
12914,0,0,94,0,-94
12915,1,0,3,0,-3
12916,1,1,444,1312,868
12917,1,0,12,0,-12
12918,1,1,184,1558,1374
12919,0,0,13,0,-13
12920,1,1,174,1677,1503
12921,1,0,101,0,-101
12922,0,0,24,0,-24
12923,0,0,42,0,-42
12924,1,0,20,0,-20
12925,1,1,907,2063,1156
12926,1,1,1001,1726,725
12927,0,0,48,0,-48
12928,1,1,698,2050,1352
12929,1,1,230,1431,1201
12930,1,0,92,0,-92
12931,1,1,652,2234,1582
12932,1,1,318,2705,2387
12933,0,0,27,0,-27
12934,1,0,212,0,-212
12935,1,1,2556,1421,-1135
12936,1,0,3,0,-3
12937,1,1,319,1295,976
12938,0,0,16,0,-16
12939,1,1,253,1242,989
12940,1,0,7,0,-7
12941,1,1,2239,1640,-599
12942,1,1,136,1436,1300
12943,1,1,535,3045,2510
12944,0,0,24,0,-24
12945,1,0,40,0,-40
12946,1,1,824,1379,555
12947,0,0,48,0,-48
12948,1,1,830,1224,394
12949,0,0,49,0,-49
12950,1,1,120,1376,1256
12951,0,0,33,0,-33
12952,1,1,262,1353,1091
12953,0,0,54,0,-54
12954,1,1,609,1729,1120
12955,1,1,308,1462,1154
12956,1,0,56,0,-56
12957,0,0,51,0,-51
12958,0,0,72,0,-72
12959,0,0,12,0,-12
12960,0,0,61,0,-61
12961,0,0,19,0,-19
12962,1,0,44,0,-44
12963,0,0,139,0,-139
12964,1,1,138,1255,1117
12965,1,1,648,2087,1439
12966,0,0,27,0,-27
12967,1,1,296,2076,1780
12968,0,0,42,0,-42
12969,0,0,12,0,-12
12970,0,0,96,0,-96
12971,1,1,561,1870,1309
12972,0,0,69,0,-69
12973,0,0,13,0,-13
12974,0,0,54,0,-54
12975,0,0,6,0,-6
12976,1,1,532,1867,1335
12977,1,1,1110,1416,306
12978,0,0,106,0,-106
12979,0,0,6,0,-6
12980,0,0,23,0,-23
12981,1,1,120,1517,1397
12982,0,0,21,0,-21
12983,1,0,9,0,-9
12984,1,0,52,0,-52
12985,1,0,4,0,-4
12986,0,0,23,0,-23
12987,1,1,54,1623,1569
12988,0,0,84,0,-84
12989,0,0,220,0,-220
12990,1,1,610,1834,1224
12991,1,1,853,1694,841
12992,1,0,28,0,-28
12993,1,1,851,1834,983
12994,0,0,45,0,-45
12995,0,0,6,0,-6
12996,1,1,286,1255,969
12997,1,1,625,1324,699
12998,0,0,16,0,-16
12999,1,0,13,0,-13
13000,1,0,123,0,-123
13001,1,1,356,1325,969
13002,0,0,48,0,-48
13003,0,0,88,0,-88
13004,0,0,75,0,-75
13005,1,0,56,0,-56
13006,0,0,46,0,-46
13007,1,1,680,1387,707
13008,0,0,20,0,-20
13009,1,0,3,0,-3
13010,1,1,227,1252,1025
13011,1,0,7,0,-7
13012,1,0,1,0,-1
13013,1,1,425,1237,812
13014,0,0,59,0,-59
13015,1,1,912,1720,808
13016,0,0,39,0,-39
13017,0,0,2,0,-2
13018,1,1,523,1256,733
13019,0,0,18,0,-18
13020,1,0,105,0,-105
13021,1,0,17,0,-17
13022,1,1,1622,1321,-301
13023,1,0,38,0,-38
13024,1,0,52,0,-52
13025,1,0,0,0,0
13026,1,0,22,0,-22
13027,1,1,198,1243,1045
13028,1,0,97,0,-97
13029,0,0,8,0,-8
13030,0,0,20,0,-20
13031,0,0,69,0,-69
13032,0,0,54,0,-54
13033,1,1,12,1333,1321
13034,1,0,32,0,-32
13035,1,1,286,1428,1142
13036,1,1,761,1296,535
13037,1,0,25,0,-25
13038,1,0,5,0,-5
13039,1,1,520,1343,823
13040,0,0,17,0,-17
13041,0,0,38,0,-38
13042,1,1,372,1596,1224
13043,1,1,261,1349,1088
13044,1,1,238,1329,1091
13045,1,0,31,0,-31
13046,0,0,3,0,-3
13047,0,0,26,0,-26
13048,1,1,500,1557,1057
13049,1,0,32,0,-32
13050,0,0,87,0,-87
13051,1,0,40,0,-40
13052,1,0,16,0,-16
13053,0,0,28,0,-28
13054,0,0,67,0,-67
13055,1,0,15,0,-15
13056,1,1,474,1359,885
13057,1,1,41,1392,1351
13058,0,0,20,0,-20
13059,1,0,20,0,-20
13060,0,0,25,0,-25
13061,0,0,58,0,-58
13062,1,1,780,1231,451
13063,1,1,293,1480,1187
13064,1,1,118,1949,1831
13065,1,0,20,0,-20
13066,1,0,36,0,-36
13067,1,1,751,1409,658
13068,0,0,48,0,-48
13069,1,1,490,1752,1262
13070,1,1,158,1331,1173
13071,1,0,48,0,-48
13072,1,0,70,0,-70
13073,0,0,86,0,-86
13074,0,0,6,0,-6
13075,0,0,26,0,-26
13076,1,1,268,1323,1055
13077,0,0,20,0,-20
13078,0,0,23,0,-23
13079,1,0,61,0,-61
13080,1,0,47,0,-47
13081,0,0,44,0,-44
13082,1,1,66,1426,1360
13083,0,0,8,0,-8
13084,1,0,14,0,-14
13085,0,0,84,0,-84
13086,1,0,242,0,-242
13087,1,1,485,1313,828
13088,1,1,666,3174,2508
13089,1,0,89,0,-89
13090,1,1,310,1240,930
13091,0,0,0,0,0
13092,1,0,8,0,-8
13093,1,1,951,1280,329
13094,0,0,8,0,-8
13095,0,0,56,0,-56
13096,1,0,2,0,-2
13097,0,0,168,0,-168
13098,0,0,16,0,-16
13099,1,1,125,1245,1120
13100,0,0,44,0,-44
13101,1,0,48,0,-48
13102,1,0,58,0,-58
13103,0,0,35,0,-35
13104,1,0,0,0,0
13105,0,0,72,0,-72
13106,0,0,78,0,-78
13107,0,0,14,0,-14
13108,1,1,701,1489,788
13109,0,0,34,0,-34
13110,0,0,45,0,-45
13111,0,0,109,0,-109
13112,1,1,449,1337,888
13113,1,0,1,0,-1
13114,1,1,513,1247,734
13115,1,1,871,1412,541
13116,1,1,887,1336,449
13117,1,0,135,0,-135
13118,1,1,1151,1284,133
13119,1,0,178,0,-178
13120,0,0,36,0,-36
13121,0,0,14,0,-14
13122,0,0,125,0,-125
13123,1,0,11,0,-11
13124,1,1,375,1292,917
13125,1,1,1089,1411,322
13126,1,1,1103,1310,207
13127,1,1,628,1338,710
13128,0,0,2,0,-2
13129,0,0,254,0,-254
13130,1,1,204,1334,1130
13131,0,0,179,0,-179
13132,1,1,705,1744,1039
13133,1,0,160,0,-160
13134,1,1,2001,1293,-708
13135,1,0,15,0,-15
13136,1,1,596,1409,813
13137,0,0,52,0,-52
13138,1,1,461,1258,797
13139,1,0,70,0,-70
13140,0,0,88,0,-88
13141,1,1,61,1777,1716
13142,1,1,1320,1778,458
13143,1,1,319,1237,918
13144,0,0,48,0,-48
13145,0,0,62,0,-62
13146,1,1,75,1201,1126
13147,1,0,230,0,-230
13148,1,1,541,2372,1831
13149,0,0,120,0,-120
13150,0,0,0,0,0
13151,1,1,478,1348,870
13152,1,1,68,1821,1753
13153,1,1,305,1231,926
13154,0,0,168,0,-168
13155,1,0,133,0,-133
13156,0,0,74,0,-74
13157,0,0,71,0,-71
13158,1,0,119,0,-119
13159,0,0,90,0,-90
13160,0,0,207,0,-207
13161,1,0,18,0,-18
13162,0,0,179,0,-179
13163,0,0,3,0,-3
13164,1,0,2,0,-2
13165,1,0,71,0,-71
13166,1,0,24,0,-24
13167,0,0,25,0,-25
13168,1,0,28,0,-28
13169,1,0,59,0,-59
13170,0,0,2,0,-2
13171,1,0,145,0,-145
13172,0,0,11,0,-11
13173,1,1,271,1204,933
13174,1,1,706,1216,510
13175,1,1,319,1260,941
13176,1,0,0,0,0
13177,1,0,101,0,-101
13178,1,1,677,1553,876
13179,1,1,432,1795,1363
13180,0,0,11,0,-11
13181,1,1,106,1488,1382
13182,0,0,38,0,-38
13183,0,0,227,0,-227
13184,0,0,57,0,-57
13185,0,0,103,0,-103
13186,1,1,76,1634,1558
13187,1,0,100,0,-100
13188,1,0,3,0,-3
13189,1,0,195,0,-195
13190,1,1,38,1258,1220
13191,1,1,774,2580,1806
13192,1,1,388,1305,917
13193,0,0,1,0,-1
13194,1,1,2614,2478,-136
13195,1,1,577,1767,1190
13196,1,1,1072,1778,706
13197,1,1,1844,1746,-98
13198,0,0,125,0,-125
13199,0,0,11,0,-11
13200,1,0,61,0,-61
13201,1,1,611,1260,649
13202,0,0,2,0,-2
13203,0,0,164,0,-164
13204,1,0,20,0,-20
13205,1,1,294,2024,1730
13206,1,0,106,0,-106
13207,0,0,8,0,-8
13208,0,0,52,0,-52
13209,1,0,11,0,-11
13210,0,0,17,0,-17
13211,1,1,135,1212,1077
13212,1,0,103,0,-103
13213,0,0,17,0,-17
13214,1,1,355,1381,1026
13215,1,1,930,1233,303
13216,1,1,381,1354,973
13217,0,0,25,0,-25
13218,1,1,44,1262,1218
13219,1,1,322,1731,1409
13220,1,1,654,1385,731
13221,1,0,27,0,-27
13222,0,0,12,0,-12
13223,1,1,626,1513,887
13224,1,0,190,0,-190
13225,0,0,20,0,-20
13226,0,0,4,0,-4
13227,1,1,186,1293,1107
13228,1,1,249,1482,1233
13229,1,1,223,1341,1118
13230,0,0,69,0,-69
13231,1,0,49,0,-49
13232,1,1,321,2580,2259
13233,0,0,71,0,-71
13234,0,0,8,0,-8
13235,1,0,104,0,-104
13236,1,0,14,0,-14
13237,1,1,1135,1800,665
13238,1,1,99,1261,1162
13239,0,0,29,0,-29
13240,1,0,14,0,-14
13241,0,0,7,0,-7
13242,0,0,23,0,-23
13243,1,0,26,0,-26
13244,0,0,83,0,-83
13245,0,0,81,0,-81
13246,0,0,7,0,-7
13247,1,0,37,0,-37
13248,0,0,24,0,-24
13249,0,0,142,0,-142
13250,0,0,43,0,-43
13251,1,0,14,0,-14
13252,0,0,57,0,-57
13253,0,0,47,0,-47
13254,1,0,8,0,-8
13255,1,1,94,1569,1475
13256,0,0,7,0,-7
13257,0,0,20,0,-20
13258,1,1,397,1893,1496
13259,0,0,29,0,-29
13260,1,1,905,1754,849
13261,0,0,53,0,-53
13262,0,0,73,0,-73
13263,1,1,818,1317,499
13264,0,0,13,0,-13
13265,1,1,33,2505,2472
13266,1,0,27,0,-27
13267,1,0,73,0,-73
13268,0,0,78,0,-78
13269,1,1,719,1220,501
13270,0,0,21,0,-21
13271,1,0,73,0,-73
13272,0,0,27,0,-27
13273,1,0,56,0,-56
13274,1,1,144,1794,1650
13275,1,1,763,1235,472
13276,1,0,156,0,-156
13277,1,0,13,0,-13
13278,1,1,385,1389,1004
13279,1,1,795,1711,916
13280,1,0,142,0,-142
13281,0,0,76,0,-76
13282,1,0,11,0,-11
13283,1,1,436,1236,800
13284,0,0,14,0,-14
13285,0,0,44,0,-44
13286,0,0,60,0,-60
13287,0,0,31,0,-31
13288,0,0,40,0,-40
13289,1,0,15,0,-15
13290,0,0,40,0,-40
13291,0,0,53,0,-53
13292,1,0,101,0,-101
13293,0,0,17,0,-17
13294,1,1,23,1504,1481
13295,1,1,947,1431,484
13296,0,0,55,0,-55
13297,1,1,29,1240,1211
13298,1,0,187,0,-187
13299,0,0,132,0,-132
13300,1,0,39,0,-39
13301,0,0,63,0,-63
13302,1,1,348,1580,1232
13303,0,0,2,0,-2
13304,0,0,16,0,-16
13305,1,1,240,1414,1174
13306,0,0,8,0,-8
13307,1,0,9,0,-9
13308,0,0,26,0,-26
13309,1,0,91,0,-91
13310,0,0,5,0,-5
13311,1,1,121,1474,1353
13312,0,0,13,0,-13
13313,1,0,30,0,-30
13314,1,0,213,0,-213
13315,0,0,54,0,-54
13316,0,0,44,0,-44
13317,0,0,42,0,-42
13318,1,0,17,0,-17
13319,1,0,4,0,-4
13320,1,1,100,2254,2154
13321,1,0,118,0,-118
13322,1,1,453,1813,1360
13323,0,0,0,0,0
13324,1,1,534,1777,1243
13325,0,0,15,0,-15
13326,0,0,81,0,-81
13327,0,0,97,0,-97
13328,0,0,82,0,-82
13329,0,0,96,0,-96
13330,0,0,19,0,-19
13331,1,1,339,1319,980
13332,1,1,518,1344,826
13333,1,0,6,0,-6
13334,0,0,172,0,-172
13335,1,0,23,0,-23
13336,1,1,129,1496,1367
13337,0,0,24,0,-24
13338,1,1,477,1309,832
13339,1,0,1,0,-1
13340,0,0,44,0,-44
13341,0,0,21,0,-21
13342,1,0,16,0,-16
13343,1,0,3,0,-3
13344,1,1,413,1269,856
13345,0,0,40,0,-40
13346,0,0,14,0,-14
13347,0,0,12,0,-12
13348,1,1,416,1371,955
13349,0,0,13,0,-13
13350,1,0,55,0,-55
13351,1,1,419,1790,1371
13352,1,0,24,0,-24
13353,1,0,7,0,-7
13354,1,1,406,1300,894
13355,0,0,84,0,-84
13356,1,0,47,0,-47
13357,0,0,32,0,-32
13358,1,1,333,1218,885
13359,0,0,117,0,-117
13360,1,1,794,1957,1163
13361,0,0,23,0,-23
13362,0,0,16,0,-16
13363,0,0,23,0,-23
13364,0,0,119,0,-119
13365,1,1,127,1271,1144
13366,0,0,1,0,-1
13367,1,0,22,0,-22
13368,1,0,0,0,0
13369,1,1,1067,1242,175
13370,1,1,411,1276,865
13371,1,0,40,0,-40
13372,1,1,656,1439,783
13373,1,1,602,1613,1011
13374,1,0,8,0,-8
13375,1,1,579,1304,725
13376,1,1,995,1391,396
13377,0,0,144,0,-144
13378,1,0,104,0,-104
13379,1,0,65,0,-65
13380,0,0,7,0,-7
13381,1,0,82,0,-82
13382,1,1,104,1863,1759
13383,1,1,1521,2040,519
13384,1,0,39,0,-39
13385,1,1,259,1208,949
13386,1,0,44,0,-44
13387,0,0,22,0,-22
13388,1,1,350,1203,853
13389,1,1,433,1439,1006
13390,1,0,13,0,-13
13391,0,0,12,0,-12
13392,1,1,812,1715,903
13393,1,1,230,1511,1281
13394,1,0,85,0,-85
13395,1,0,17,0,-17
13396,1,1,444,3541,3097
13397,1,1,974,1213,239
13398,0,0,12,0,-12
13399,0,0,61,0,-61
13400,0,0,129,0,-129
13401,1,1,385,1696,1311
13402,0,0,185,0,-185
13403,1,1,189,1666,1477
13404,1,1,125,2176,2051
13405,1,1,395,2534,2139
13406,0,0,17,0,-17
13407,0,0,83,0,-83
13408,1,0,45,0,-45
13409,0,0,10,0,-10
13410,1,1,16,1656,1640
13411,0,0,9,0,-9
13412,1,0,134,0,-134
13413,1,1,377,1568,1191
13414,0,0,232,0,-232
13415,0,0,119,0,-119
13416,0,0,4,0,-4
13417,1,1,100,1257,1157
13418,0,0,83,0,-83
13419,0,0,8,0,-8
13420,1,1,454,1246,792
13421,0,0,1,0,-1
13422,1,0,68,0,-68
13423,1,1,72,1439,1367
13424,0,0,148,0,-148
13425,0,0,14,0,-14
13426,1,0,19,0,-19
13427,1,1,464,1208,744
13428,1,1,321,1200,879
13429,0,0,35,0,-35
13430,0,0,123,0,-123
13431,1,1,614,1274,660
13432,0,0,5,0,-5
13433,1,1,308,2042,1734
13434,1,1,398,1296,898
13435,1,0,155,0,-155
13436,0,0,2,0,-2
13437,0,0,65,0,-65
13438,1,0,45,0,-45
13439,1,0,36,0,-36
13440,1,1,2778,2452,-326
13441,1,0,6,0,-6
13442,0,0,12,0,-12
13443,1,0,68,0,-68
13444,1,0,42,0,-42
13445,1,1,286,1359,1073
13446,1,1,194,1964,1770
13447,1,1,910,1285,375
13448,1,1,20,1331,1311
13449,0,0,28,0,-28
13450,1,0,57,0,-57
13451,1,1,196,1339,1143
13452,1,0,118,0,-118
13453,1,1,1697,1263,-434
13454,1,0,43,0,-43
13455,0,0,50,0,-50
13456,0,0,64,0,-64
13457,0,0,76,0,-76
13458,0,0,28,0,-28
13459,1,1,468,1421,953
13460,1,1,929,1657,728
13461,1,0,65,0,-65
13462,1,1,316,3347,3031
13463,0,0,44,0,-44
13464,1,0,31,0,-31
13465,1,0,11,0,-11
13466,0,0,29,0,-29
13467,1,0,139,0,-139
13468,1,1,723,1611,888
13469,0,0,10,0,-10
13470,1,0,62,0,-62
13471,0,0,1,0,-1
13472,0,0,2,0,-2
13473,0,0,35,0,-35
13474,1,1,33,1372,1339
13475,1,1,131,1870,1739
13476,1,0,9,0,-9
13477,0,0,123,0,-123
13478,1,1,22,1360,1338
13479,0,0,31,0,-31
13480,1,1,122,1743,1621
13481,0,0,42,0,-42
13482,1,1,1346,1206,-140
13483,1,0,18,0,-18
13484,1,1,5996,2039,-3957
13485,1,1,765,1488,723
13486,1,1,1472,1494,22
13487,1,1,181,2604,2423
13488,0,0,99,0,-99
13489,0,0,19,0,-19
13490,1,0,118,0,-118
13491,0,0,6,0,-6
